CustomerID,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,Contract,PaymentMethod,InternetService,SeniorCitizen,Partner,Churn
CUST-00296,33,45.0,1610.07,4,2,Month-to-Month,Mailed Check,No,0,0,1
CUST-00297,9,27.34,225.02,4,2,Month-to-Month,Credit Card,DSL,0,1,1
CUST-00298,43,86.31,3951.42,4,1,One Year,Electronic Check,No,0,1,0
CUST-00299,48,79.54,4161.6,2,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-00300,39,61.51,2288.14,1,1,One Year,Electronic Check,DSL,0,0,1
CUST-00301,42,62.22,2356.57,1,3,Month-to-Month,Credit Card,DSL,0,0,1
CUST-00302,26,98.51,2179.09,3,3,Two Year,Credit Card,No,0,1,1
CUST-00303,50,39.57,1949.36,4,2,One Year,Credit Card,Fiber Optic,0,1,0
CUST-00304,25,102.03,2437.83,4,3,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-00305,24,84.87,2070.43,5,1,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-00306,13,61.9,729.39,2,1,Month-to-Month,Bank Transfer,DSL,1,1,0
CUST-00307,60,65.8,4373.99,2,3,One Year,Mailed Check,Fiber Optic,0,0,1
CUST-00308,7,45.66,296.39,3,2,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-00309,57,95.21,4981.57,1,3,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-00310,36,71.29,2551.59,4,3,Two Year,Electronic Check,No,0,0,0
CUST-00311,45,52.09,2343.24,3,1,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-00312,20,79.61,1456.11,2,0,Month-to-Month,Credit Card,DSL,0,1,1
CUST-00313,65,119.57,7240.12,2,3,Two Year,Electronic Check,Fiber Optic,0,1,1
CUST-00314,8,63.53,457.88,2,1,Two Year,Electronic Check,Fiber Optic,0,0,1
CUST-00315,16,112.07,1910.64,4,1,One Year,Bank Transfer,No,0,1,1
CUST-00316,14,54.5,824.82,4,1,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-00317,15,25.47,377.73,4,1,Two Year,Electronic Check,DSL,1,1,0
CUST-00318,66,40.42,2839.06,5,3,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-00319,32,61.87,2119.97,1,1,Month-to-Month,Credit Card,DSL,0,1,1
CUST-00320,63,41.96,2356.62,2,3,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00321,51,20.02,1163.81,2,6,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-00322,25,111.5,3055.96,5,0,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-00323,58,104.39,5517.85,2,3,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-00324,63,94.23,5377.57,2,2,Month-to-Month,Electronic Check,No,0,1,0
CUST-00325,62,36.78,2024.27,4,1,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-00326,22,32.04,628.41,4,3,One Year,Credit Card,DSL,0,0,0
CUST-00327,58,26.76,1667.63,1,1,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00328,58,92.4,5310.41,2,0,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-00329,49,112.88,6000.6,3,1,One Year,Mailed Check,Fiber Optic,0,1,1
CUST-00330,52,63.05,3520.81,2,6,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00331,42,31.91,1382.28,2,1,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-00332,70,71.24,5265.61,1,4,Two Year,Electronic Check,DSL,1,1,0
CUST-00333,15,54.88,704.25,3,4,One Year,Mailed Check,DSL,0,0,0
CUST-00334,54,57.48,2928.65,2,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00335,60,82.13,5131.55,3,2,Two Year,Bank Transfer,DSL,0,1,0
CUST-00336,8,91.87,626.78,4,3,Month-to-Month,Mailed Check,DSL,0,1,1
CUST-00337,53,31.06,1415.54,4,1,One Year,Credit Card,DSL,0,0,0
CUST-00338,60,23.56,1562.83,3,3,One Year,Credit Card,Fiber Optic,0,1,0
CUST-00339,5,119.43,630.12,2,3,Month-to-Month,Electronic Check,No,0,0,1
CUST-00340,68,43.27,2735.25,3,3,Month-to-Month,Electronic Check,No,0,0,0
CUST-00341,6,25.38,160.87,3,1,Month-to-Month,Bank Transfer,No,0,0,0
CUST-00342,47,38.99,1993.31,4,3,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-00343,55,23.9,1238.31,3,4,Month-to-Month,Bank Transfer,No,0,1,0
CUST-00344,40,59.18,2037.71,5,3,Month-to-Month,Bank Transfer,Fiber Optic,1,0,1
CUST-00345,52,100.24,5889.24,5,0,One Year,Credit Card,No,1,1,0
CUST-00346,16,54.12,825.7,4,5,One Year,Mailed Check,No,0,1,0
CUST-00347,13,64.42,738.59,2,2,One Year,Credit Card,Fiber Optic,0,0,0
CUST-00348,30,87.56,2620.38,2,2,Month-to-Month,Credit Card,DSL,0,0,1
CUST-00349,19,70.89,1455.39,4,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-00350,17,106.14,1653.7,2,0,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-00351,63,106.6,6251.38,1,3,Two Year,Credit Card,DSL,0,0,0
CUST-00352,19,20.99,368.03,5,2,Two Year,Electronic Check,DSL,0,1,0
CUST-00353,58,97.8,6509.09,1,2,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-00354,55,66.07,3303.97,1,4,Month-to-Month,Mailed Check,DSL,0,1,1
CUST-00355,62,118.88,7537.55,1,4,One Year,Mailed Check,No,0,1,0
CUST-00356,23,68.32,1771.83,4,1,One Year,Credit Card,DSL,0,1,0
CUST-00357,9,118.69,955.05,1,1,One Year,Electronic Check,Fiber Optic,0,1,1
CUST-00358,12,95.46,1307.33,3,1,One Year,Electronic Check,DSL,0,0,0
CUST-00359,1,44.86,50.88,2,0,Month-to-Month,Electronic Check,No,1,1,1
CUST-00360,58,73.84,4776.82,4,2,One Year,Bank Transfer,Fiber Optic,0,1,1
CUST-00361,1,119.21,109.0,3,2,One Year,Electronic Check,DSL,0,0,0
CUST-00362,34,105.75,3740.1,3,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-00363,48,29.74,1539.25,5,0,Two Year,Mailed Check,DSL,0,0,0
CUST-00364,1,90.64,103.86,5,5,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-00365,16,54.56,789.27,3,0,One Year,Mailed Check,Fiber Optic,1,1,0
CUST-00366,61,20.7,1363.47,5,3,One Year,Credit Card,DSL,0,1,0
CUST-00367,64,60.35,3675.62,2,0,One Year,Electronic Check,Fiber Optic,0,1,1
CUST-00368,63,43.48,2472.68,2,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-00369,69,101.89,6864.58,5,0,One Year,Credit Card,Fiber Optic,0,0,0
CUST-00370,22,53.73,1286.26,1,2,Month-to-Month,Mailed Check,Fiber Optic,1,0,1
CUST-00371,67,102.75,6811.66,3,0,Two Year,Credit Card,Fiber Optic,0,1,0
CUST-00372,26,20.06,527.43,2,1,Month-to-Month,Electronic Check,No,1,0,0
CUST-00373,16,50.78,933.17,5,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-00374,51,44.12,2182.02,5,1,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-00375,57,43.36,2557.08,2,1,Month-to-Month,Credit Card,No,0,0,0
CUST-00376,29,26.82,746.34,2,3,Month-to-Month,Mailed Check,No,0,0,1
CUST-00377,69,38.71,2585.08,1,4,Two Year,Electronic Check,Fiber Optic,0,1,1
CUST-00378,47,75.55,3759.26,5,4,Month-to-Month,Credit Card,No,0,1,0
CUST-00379,62,49.14,3446.91,5,1,Month-to-Month,Mailed Check,No,0,0,1
CUST-00380,69,61.74,4314.2,4,3,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-00381,16,57.69,997.36,1,3,Two Year,Mailed Check,DSL,0,1,0
CUST-00382,48,107.59,4527.88,2,1,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-00383,39,110.53,3937.14,2,0,One Year,Mailed Check,No,1,0,1
CUST-00384,33,69.3,2288.36,3,0,Month-to-Month,Credit Card,DSL,0,0,0
CUST-00385,23,53.02,1043.86,2,1,Month-to-Month,Mailed Check,Fiber Optic,1,1,1
CUST-00386,10,30.68,284.05,5,0,Month-to-Month,Mailed Check,No,0,1,0
CUST-00387,69,115.34,8000.01,2,2,Two Year,Mailed Check,No,0,0,0
CUST-00388,34,26.02,755.95,5,2,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-00389,52,49.77,2405.23,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00390,10,49.81,500.2,1,3,Month-to-Month,Credit Card,DSL,0,0,1
CUST-00391,19,52.04,1010.46,2,2,Month-to-Month,Electronic Check,No,0,0,0
CUST-00392,58,36.43,2382.82,1,1,Month-to-Month,Bank Transfer,No,0,1,1
CUST-00393,1,98.32,102.61,5,4,Month-to-Month,Electronic Check,No,0,1,0
CUST-00394,69,32.25,2168.33,2,3,Month-to-Month,Bank Transfer,No,0,0,0
CUST-00395,4,83.49,377.08,2,0,One Year,Credit Card,DSL,0,1,1
CUST-00396,16,32.38,562.36,1,3,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-00397,24,27.05,590.77,1,2,Month-to-Month,Bank Transfer,DSL,1,1,1
CUST-00398,2,110.94,197.31,5,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00399,32,39.01,1314.16,5,1,Month-to-Month,Electronic Check,DSL,1,0,1
CUST-00400,24,102.13,2495.15,2,2,Month-to-Month,Electronic Check,DSL,1,0,1
CUST-00401,12,74.46,971.17,2,2,Month-to-Month,Credit Card,No,0,0,1
CUST-00402,50,27.79,1489.05,4,5,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-00403,35,115.54,4195.8,4,2,Month-to-Month,Credit Card,No,1,1,0
CUST-00404,33,44.7,1690.34,3,3,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-00405,33,105.96,3531.92,5,1,One Year,Mailed Check,DSL,0,0,0
CUST-00406,61,36.88,1988.56,3,4,One Year,Credit Card,Fiber Optic,0,1,0
CUST-00407,51,105.39,5904.22,3,3,Month-to-Month,Bank Transfer,No,0,1,0
CUST-00408,43,21.32,848.51,1,3,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-00409,12,71.18,925.22,1,1,Month-to-Month,Credit Card,No,0,0,1
CUST-00410,67,96.94,7385.65,4,3,Two Year,Credit Card,DSL,0,1,0
CUST-00411,65,113.48,7811.68,3,3,One Year,Bank Transfer,Fiber Optic,0,1,1
CUST-00412,33,110.92,3765.81,4,2,Month-to-Month,Mailed Check,No,0,0,1
CUST-00413,40,101.96,4029.93,5,0,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-00414,43,108.82,4488.92,2,1,One Year,Electronic Check,Fiber Optic,0,1,0
CUST-00415,44,39.92,1679.02,1,1,Month-to-Month,Mailed Check,DSL,1,1,1
CUST-00416,29,48.42,1461.63,5,1,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00417,13,48.9,683.62,5,0,Two Year,Mailed Check,DSL,0,1,0
CUST-00418,12,57.71,729.61,1,0,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00419,46,59.33,2482.25,1,1,Month-to-Month,Electronic Check,No,1,1,0
CUST-00420,2,74.46,148.65,3,0,Month-to-Month,Credit Card,DSL,0,1,0
CUST-00421,35,35.99,1369.86,4,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-00422,8,89.12,707.76,5,3,One Year,Electronic Check,DSL,0,1,0
CUST-00423,26,36.76,966.26,3,5,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-00424,34,51.03,1876.15,3,4,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-00425,7,70.33,516.13,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-00426,68,99.64,6591.25,5,2,Two Year,Electronic Check,DSL,0,0,0
CUST-00427,58,93.95,6095.49,2,2,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-00428,29,84.55,2203.74,4,4,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-00429,36,35.58,1471.29,5,3,Month-to-Month,Credit Card,No,0,1,0
CUST-00430,21,74.7,1389.33,1,2,One Year,Mailed Check,DSL,0,0,0
CUST-00431,36,28.74,884.08,2,3,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00432,10,57.74,644.96,4,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-00433,24,61.35,1359.74,1,2,Two Year,Electronic Check,DSL,0,0,0
CUST-00434,64,23.98,1640.48,1,3,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-00435,49,47.4,2539.31,4,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-00436,36,115.56,4608.19,2,2,Two Year,Electronic Check,Fiber Optic,0,0,1
CUST-00437,24,115.36,3176.95,1,1,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-00438,23,55.23,1191.8,3,1,Month-to-Month,Credit Card,No,0,0,0
CUST-00439,62,24.31,1602.28,4,2,Month-to-Month,Mailed Check,DSL,1,0,0
CUST-00440,37,37.91,1240.83,4,0,One Year,Electronic Check,DSL,0,1,0
CUST-00441,12,59.22,690.77,5,0,Two Year,Electronic Check,Fiber Optic,0,1,0
CUST-00442,55,114.78,6971.91,2,1,One Year,Bank Transfer,DSL,1,0,0
CUST-00443,13,34.12,425.95,3,2,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-00444,23,96.35,2276.61,3,0,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-00445,30,30.87,927.15,5,3,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-00446,17,118.13,2096.14,1,1,One Year,Credit Card,Fiber Optic,0,1,1
CUST-00447,62,58.16,4117.49,1,2,One Year,Mailed Check,Fiber Optic,0,0,1
CUST-00448,13,97.52,1098.79,3,1,One Year,Electronic Check,No,0,1,1
CUST-00449,59,54.26,3272.37,2,1,Two Year,Bank Transfer,No,0,1,0
CUST-00450,19,82.77,1743.9,1,1,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-00451,49,39.2,1910.07,4,0,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00452,12,34.6,362.7,5,2,Two Year,Electronic Check,DSL,0,1,0
CUST-00453,61,113.81,7068.5,2,2,Month-to-Month,Bank Transfer,No,1,1,1
CUST-00454,19,111.76,2016.47,1,2,Month-to-Month,Bank Transfer,No,0,1,1
CUST-00455,9,108.75,877.43,3,4,Month-to-Month,Mailed Check,DSL,1,0,0
CUST-00456,71,82.54,6473.98,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-00457,28,100.83,2841.53,1,4,Month-to-Month,Mailed Check,No,0,0,1
CUST-00458,52,26.9,1580.62,3,1,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-00459,16,53.48,934.24,1,4,Month-to-Month,Credit Card,Fiber Optic,1,1,1
CUST-00460,69,51.37,3749.73,5,1,Month-to-Month,Mailed Check,No,0,1,0
CUST-00461,12,83.56,853.82,4,1,Month-to-Month,Electronic Check,No,1,0,1
CUST-00462,25,55.6,1359.9,4,2,Two Year,Credit Card,Fiber Optic,0,0,1
CUST-00463,52,34.85,1647.74,3,3,Month-to-Month,Credit Card,No,0,1,0
CUST-00464,53,79.65,4741.7,4,0,One Year,Credit Card,Fiber Optic,0,1,0
CUST-00465,23,101.44,2105.35,5,1,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-00466,16,58.21,871.58,3,2,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00467,57,33.23,1903.68,1,1,One Year,Electronic Check,DSL,0,1,0
CUST-00468,39,39.67,1437.3,2,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-00469,53,43.75,2116.92,1,1,Month-to-Month,Bank Transfer,No,0,1,0
CUST-00470,42,49.99,2162.0,5,3,One Year,Credit Card,No,0,1,1
CUST-00471,58,84.28,4285.42,3,2,Month-to-Month,Mailed Check,No,0,1,0
CUST-00472,39,80.09,2709.49,1,1,Two Year,Bank Transfer,DSL,0,1,1
CUST-00473,14,89.61,1206.46,3,4,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-00474,5,56.25,299.87,4,0,One Year,Credit Card,No,0,0,0
CUST-00475,35,102.4,3642.93,2,1,Two Year,Credit Card,No,0,0,0
CUST-00476,18,40.41,710.55,5,3,Month-to-Month,Bank Transfer,No,0,0,1
CUST-00477,9,66.9,613.98,1,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-00478,58,100.09,5570.89,2,3,Month-to-Month,Credit Card,No,0,0,0
CUST-00479,17,38.02,730.91,5,2,Two Year,Bank Transfer,No,1,1,0
CUST-00480,7,30.99,187.96,5,0,One Year,Credit Card,DSL,1,1,0
CUST-00481,46,108.37,5244.33,4,1,Month-to-Month,Electronic Check,DSL,1,0,1
CUST-00482,13,54.29,788.62,3,2,Month-to-Month,Bank Transfer,No,0,1,1
CUST-00483,40,88.39,3857.92,3,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-00484,42,22.53,856.57,2,5,One Year,Credit Card,DSL,0,1,0
CUST-00485,9,89.0,751.96,4,0,Two Year,Bank Transfer,DSL,0,1,0
CUST-00486,50,51.61,2748.53,5,0,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-00487,27,25.57,604.29,4,4,One Year,Electronic Check,DSL,0,1,0
CUST-00488,66,80.98,5844.72,4,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-00489,5,44.08,234.87,2,0,One Year,Credit Card,DSL,1,1,1
CUST-00490,29,58.68,1818.94,3,4,Month-to-Month,Electronic Check,No,1,0,1
CUST-00491,37,28.06,913.71,4,1,One Year,Bank Transfer,DSL,0,1,0
CUST-00492,38,34.72,1405.55,4,3,Two Year,Mailed Check,Fiber Optic,0,1,0
CUST-00493,8,49.8,419.89,4,2,One Year,Credit Card,Fiber Optic,0,1,0
CUST-00494,65,28.98,2070.71,1,1,Two Year,Electronic Check,Fiber Optic,0,1,0
CUST-00495,17,111.08,1628.67,4,3,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-00496,71,20.6,1253.35,4,0,Two Year,Mailed Check,DSL,1,0,0
CUST-00497,45,68.39,2960.3,5,2,Two Year,Mailed Check,DSL,0,1,1
CUST-00498,4,32.32,115.66,1,1,Month-to-Month,Credit Card,No,0,0,1
CUST-00499,36,50.77,1859.73,4,4,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-00500,70,112.61,8869.65,4,1,Two Year,Electronic Check,DSL,0,1,0
CUST-00501,31,36.17,1084.77,2,2,Month-to-Month,Bank Transfer,No,0,0,0
CUST-00502,19,116.58,2444.24,2,1,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-00503,61,40.58,2104.25,1,1,One Year,Electronic Check,Fiber Optic,1,0,1
CUST-00504,54,94.16,4578.99,5,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-00505,39,74.67,2501.89,1,1,One Year,Electronic Check,Fiber Optic,0,0,1
CUST-00506,19,108.45,1954.32,1,1,Month-to-Month,Credit Card,Fiber Optic,1,0,1
CUST-00507,39,75.4,3300.7,2,4,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-00508,67,73.46,4326.7,2,2,One Year,Mailed Check,Fiber Optic,0,0,1
CUST-00509,45,39.55,1836.56,5,1,Month-to-Month,Electronic Check,Fiber Optic,1,1,0
CUST-00510,13,36.62,469.13,4,4,Two Year,Electronic Check,DSL,0,0,0
CUST-00511,58,111.65,7327.52,5,2,One Year,Credit Card,Fiber Optic,0,1,1
CUST-00512,20,52.78,936.06,4,2,Month-to-Month,Electronic Check,No,0,1,0
CUST-00513,72,57.21,3763.26,3,0,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00514,61,95.98,5028.45,2,2,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00515,39,53.88,2059.67,3,1,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-00516,1,115.21,107.53,3,2,One Year,Electronic Check,No,0,0,1
CUST-00517,3,93.79,312.59,2,4,Month-to-Month,Credit Card,DSL,1,1,1
CUST-00518,62,79.74,5099.52,3,2,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00519,63,108.09,7042.75,1,0,Two Year,Credit Card,Fiber Optic,1,1,1
CUST-00520,25,24.96,629.97,4,0,One Year,Mailed Check,DSL,1,1,0
CUST-00521,56,45.71,2246.33,5,3,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00522,33,66.5,2158.3,2,0,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-00523,38,42.7,1865.75,1,2,Month-to-Month,Electronic Check,No,0,0,1
CUST-00524,6,94.39,623.3,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00525,58,111.92,7257.59,5,3,One Year,Mailed Check,DSL,0,0,0
CUST-00526,44,62.38,3010.87,5,1,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-00527,45,54.21,2148.94,3,2,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-00528,32,116.16,3413.19,3,5,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-00529,45,64.49,2469.46,3,2,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-00530,61,68.9,3955.15,3,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00531,47,55.16,2288.11,1,0,Month-to-Month,Electronic Check,No,0,0,0
CUST-00532,21,110.95,2310.93,3,2,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-00533,36,76.9,2915.51,2,0,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-00534,19,96.22,2033.58,5,3,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-00535,20,101.18,2174.89,1,0,Two Year,Bank Transfer,Fiber Optic,0,0,1
CUST-00536,57,54.18,3494.6,3,4,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00537,18,63.37,988.0,5,2,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-00538,47,104.85,4206.76,1,0,Month-to-Month,Mailed Check,No,0,1,1
CUST-00539,49,56.33,2893.77,5,3,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-00540,14,99.39,1303.53,1,1,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-00541,15,114.1,1584.94,4,5,One Year,Electronic Check,Fiber Optic,0,0,1
CUST-00542,31,82.32,2422.45,1,1,Month-to-Month,Credit Card,DSL,0,1,0
CUST-00543,1,94.16,87.66,3,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-00544,54,100.51,5446.16,5,2,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-00545,3,104.5,307.87,5,1,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-00546,16,59.51,955.71,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-00547,57,25.13,1506.63,2,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-00548,12,60.19,697.82,2,2,One Year,Credit Card,No,0,1,0
CUST-00549,16,87.38,1293.77,3,2,Two Year,Credit Card,DSL,0,1,0
CUST-00550,72,65.04,4213.94,4,2,Month-to-Month,Mailed Check,No,0,1,0
CUST-00551,24,94.9,2174.75,2,9,One Year,Electronic Check,No,0,0,1
CUST-00552,28,55.7,1672.74,1,2,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-00553,8,83.47,719.19,3,1,Month-to-Month,Mailed Check,No,0,0,0
CUST-00554,36,38.64,1460.69,4,3,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00555,8,94.94,698.92,1,0,One Year,Mailed Check,No,0,0,0
CUST-00556,58,74.57,4439.35,5,3,Two Year,Bank Transfer,No,1,0,0
CUST-00557,60,40.41,2476.02,2,2,One Year,Bank Transfer,No,0,1,0
CUST-00558,50,49.19,2447.89,1,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00559,28,94.86,2695.9,4,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00560,41,68.26,2791.77,3,3,One Year,Credit Card,Fiber Optic,0,0,1
CUST-00561,64,41.6,2714.68,1,1,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-00562,27,116.73,3355.47,3,1,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-00563,63,91.51,5089.97,5,3,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-00564,17,115.71,2114.38,4,1,Two Year,Mailed Check,No,0,0,1
CUST-00565,33,62.71,1843.38,4,1,One Year,Electronic Check,No,0,1,0
CUST-00566,29,67.51,1703.25,2,2,Month-to-Month,Mailed Check,No,1,1,1
CUST-00567,13,109.8,1631.27,4,4,Two Year,Credit Card,DSL,0,1,1
CUST-00568,46,72.5,3792.22,1,5,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-00569,35,90.73,2756.79,1,0,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-00570,6,45.22,266.7,1,2,Month-to-Month,Mailed Check,DSL,1,1,0
CUST-00571,69,64.67,4042.22,5,1,One Year,Credit Card,Fiber Optic,0,0,0
CUST-00572,47,32.34,1513.3,4,5,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-00573,25,40.6,1115.54,4,3,Two Year,Mailed Check,No,0,1,0
CUST-00574,66,20.09,1505.19,1,4,Two Year,Bank Transfer,No,0,1,0
CUST-00575,10,23.93,248.94,2,3,Month-to-Month,Bank Transfer,No,0,0,1
CUST-00576,56,117.73,6303.93,2,8,One Year,Electronic Check,Fiber Optic,1,1,1
CUST-00577,30,44.24,1368.34,4,2,Month-to-Month,Credit Card,DSL,0,1,0
CUST-00578,5,86.33,407.31,4,3,Month-to-Month,Electronic Check,No,0,0,1
CUST-00579,33,103.91,3850.62,3,2,One Year,Bank Transfer,DSL,0,1,1
CUST-00580,65,75.07,5421.77,4,6,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-00581,18,35.31,646.68,1,2,One Year,Bank Transfer,DSL,0,0,0
CUST-00582,49,92.81,4308.66,5,2,Month-to-Month,Electronic Check,No,0,0,1
CUST-00583,11,80.03,825.76,4,1,One Year,Bank Transfer,DSL,0,0,1
CUST-00584,26,93.13,2082.45,4,3,Month-to-Month,Credit Card,DSL,0,0,1
CUST-00585,63,96.97,6687.93,1,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-00586,59,117.54,6831.63,3,2,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-00587,27,77.36,1979.15,4,3,One Year,Mailed Check,No,0,1,0
CUST-00588,49,54.16,2630.84,2,3,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-00589,33,84.85,3067.79,2,3,Month-to-Month,Electronic Check,No,0,1,1
CUST-00590,1,26.84,23.82,2,1,Month-to-Month,Mailed Check,Fiber Optic,1,0,1
CUST-00591,21,109.74,2551.81,5,3,Two Year,Electronic Check,Fiber Optic,0,1,0
CUST-00592,55,31.94,1966.19,5,6,Month-to-Month,Mailed Check,No,0,0,0
CUST-00593,6,52.78,359.12,4,3,One Year,Bank Transfer,Fiber Optic,0,0,1
CUST-00594,69,101.57,6792.8,4,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-00595,5,79.73,364.82,4,1,One Year,Bank Transfer,DSL,0,1,1
